Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
QCL,Crops and livestock products,183,Romania,5510,Production,777,True hemp raw or retted,2010,2010,tonnes,50,A,Official figure
QCL,Crops and livestock products,183,Romania,5510,Production,777,True hemp raw or retted,2011,2011,tonnes,10,A,Official figure
QCL,Crops and livestock products,183,Romania,5510,Production,777,True hemp raw or retted,2012,2012,tonnes,0,A,Official figure
QCL,Crops and livestock products,183,Romania,5510,Production,777,True hemp raw or retted,2013,2013,tonnes,30,A,Official figure
QCL,Crops and livestock products,183,Romania,5510,Production,777,True hemp raw or retted,2014,2014,tonnes,2250,A,Official figure
QCL,Crops and livestock products,183,Romania,5510,Production,777,True hemp raw or retted,2015,2015,tonnes,1910,A,Official figure
QCL,Crops and livestock products,183,Romania,5510,Production,777,True hemp raw or retted,2016,2016,tonnes,3670,A,Official figure
QCL,Crops and livestock products,183,Romania,5510,Production,777,True hemp raw or retted,2017,2017,tonnes,2610,A,Official figure
QCL,Crops and livestock products,183,Romania,5510,Production,777,True hemp raw or retted,2018,2018,tonnes,2760,A,Official figure
QCL,Crops and livestock products,183,Romania,5510,Production,777,True hemp raw or retted,2019,2019,tonnes,3160,A,Official figure
QCL,Crops and livestock products,183,Romania,5510,Production,777,True hemp raw or retted,2020,2020,tonnes,2970,A,Official figure
QCL,Crops and livestock products,185,Russian Federation,5312,Area harvested,777,True hemp raw or retted,1992,1992,ha,32260,A,Official figure
QCL,Crops and livestock products,185,Russian Federation,5312,Area harvested,777,True hemp raw or retted,1993,1993,ha,25640,A,Official figure
QCL,Crops and livestock products,185,Russian Federation,5312,Area harvested,777,True hemp raw or retted,1994,1994,ha,13010,A,Official figure
QCL,Crops and livestock products,185,Russian Federation,5312,Area harvested,777,True hemp raw or retted,1995,1995,ha,9000,A,Official figure
QCL,Crops and livestock products,185,Russian Federation,5312,Area harvested,777,True hemp raw or retted,1996,1996,ha,11000,A,Official figure
QCL,Crops and livestock products,185,Russian Federation,5312,Area harvested,777,True hemp raw or retted,1997,1997,ha,9000,A,Official figure
QCL,Crops and livestock products,185,Russian Federation,5312,Area harvested,777,True hemp raw or retted,1998,1998,ha,6000,A,Official figure
QCL,Crops and livestock products,185,Russian Federation,5312,Area harvested,777,True hemp raw or retted,1999,1999,ha,10000,A,Official figure
QCL,Crops and livestock products,185,Russian Federation,5312,Area harvested,777,True hemp raw or retted,2000,2000,ha,17000,A,Official figure
QCL,Crops and livestock products,185,Russian Federation,5312,Area harvested,777,True hemp raw or retted,2001,2001,ha,15000,A,Official figure
QCL,Crops and livestock products,185,Russian Federation,5312,Area harvested,777,True hemp raw or retted,2002,2002,ha,7000,A,Official figure
QCL,Crops and livestock products,185,Russian Federation,5312,Area harvested,777,True hemp raw or retted,2003,2003,ha,4000,A,Official figure
QCL,Crops and livestock products,185,Russian Federation,5312,Area harvested,777,True hemp raw or retted,2004,2004,ha,4000,E,Estimated value
QCL,Crops and livestock products,185,Russian Federation,5312,Area harvested,777,True hemp raw or retted,2005,2005,ha,4000,E,Estimated value
QCL,Crops and livestock products,185,Russian Federation,5312,Area harvested,777,True hemp raw or retted,2006,2006,ha,4000,E,Estimated value
QCL,Crops and livestock products,185,Russian Federation,5312,Area harvested,777,True hemp raw or retted,2007,2007,ha,4000,E,Estimated value
QCL,Crops and livestock products,185,Russian Federation,5312,Area harvested,777,True hemp raw or retted,2008,2008,ha,4000,E,Estimated value
QCL,Crops and livestock products,185,Russian Federation,5312,Area harvested,777,True hemp raw or retted,2009,2009,ha,4000,E,Estimated value
QCL,Crops and livestock products,185,Russian Federation,5312,Area harvested,777,True hemp raw or retted,2010,2010,ha,3767,I,Imputed value
QCL,Crops and livestock products,185,Russian Federation,5312,Area harvested,777,True hemp raw or retted,2011,2011,ha,3725,I,Imputed value
QCL,Crops and livestock products,185,Russian Federation,5312,Area harvested,777,True hemp raw or retted,2012,2012,ha,4143,I,Imputed value
QCL,Crops and livestock products,185,Russian Federation,5312,Area harvested,777,True hemp raw or retted,2013,2013,ha,4132,I,Imputed value
QCL,Crops and livestock products,185,Russian Federation,5312,Area harvested,777,True hemp raw or retted,2014,2014,ha,3724,I,Imputed value
QCL,Crops and livestock products,185,Russian Federation,5312,Area harvested,777,True hemp raw or retted,2015,2015,ha,3127,I,Imputed value
QCL,Crops and livestock products,185,Russian Federation,5312,Area harvested,777,True hemp raw or retted,2016,2016,ha,3661,E,Estimated value
QCL,Crops and livestock products,185,Russian Federation,5312,Area harvested,777,True hemp raw or retted,2017,2017,ha,3504,E,Estimated value
QCL,Crops and livestock products,185,Russian Federation,5312,Area harvested,777,True hemp raw or retted,2018,2018,ha,3430,E,Estimated value
QCL,Crops and livestock products,185,Russian Federation,5312,Area harvested,777,True hemp raw or retted,2019,2019,ha,3532,E,Estimated value
QCL,Crops and livestock products,185,Russian Federation,5312,Area harvested,777,True hemp raw or retted,2020,2020,ha,3489,E,Estimated value
QCL,Crops and livestock products,185,Russian Federation,5419,Yield,777,True hemp raw or retted,1992,1992,hg/ha,3596,E,Estimated value
QCL,Crops and livestock products,185,Russian Federation,5419,Yield,777,True hemp raw or retted,1993,1993,hg/ha,3003,E,Estimated value
QCL,Crops and livestock products,185,Russian Federation,5419,Yield,777,True hemp raw or retted,1994,1994,hg/ha,2613,E,Estimated value
QCL,Crops and livestock products,185,Russian Federation,5419,Yield,777,True hemp raw or retted,1995,1995,hg/ha,4778,E,Estimated value
QCL,Crops and livestock products,185,Russian Federation,5419,Yield,777,True hemp raw or retted,1996,1996,hg/ha,3636,E,Estimated value
QCL,Crops and livestock products,185,Russian Federation,5419,Yield,777,True hemp raw or retted,1997,1997,hg/ha,3333,E,Estimated value
QCL,Crops and livestock products,185,Russian Federation,5419,Yield,777,True hemp raw or retted,1998,1998,hg/ha,3667,E,Estimated value
QCL,Crops and livestock products,185,Russian Federation,5419,Yield,777,True hemp raw or retted,1999,1999,hg/ha,4100,E,Estimated value
QCL,Crops and livestock products,185,Russian Federation,5419,Yield,777,True hemp raw or retted,2000,2000,hg/ha,4176,E,Estimated value
QCL,Crops and livestock products,185,Russian Federation,5419,Yield,777,True hemp raw or retted,2001,2001,hg/ha,3600,E,Estimated value
QCL,Crops and livestock products,185,Russian Federation,5419,Yield,777,True hemp raw or retted,2002,2002,hg/ha,4143,E,Estimated value
QCL,Crops and livestock products,185,Russian Federation,5419,Yield,777,True hemp raw or retted,2003,2003,hg/ha,4500,E,Estimated value
QCL,Crops and livestock products,185,Russian Federation,5419,Yield,777,True hemp raw or retted,2004,2004,hg/ha,3750,E,Estimated value
QCL,Crops and livestock products,185,Russian Federation,5419,Yield,777,True hemp raw or retted,2005,2005,hg/ha,3750,E,Estimated value
QCL,Crops and livestock products,185,Russian Federation,5419,Yield,777,True hemp raw or retted,2006,2006,hg/ha,3750,E,Estimated value
QCL,Crops and livestock products,185,Russian Federation,5419,Yield,777,True hemp raw or retted,2007,2007,hg/ha,3750,E,Estimated value
QCL,Crops and livestock products,185,Russian Federation,5419,Yield,777,True hemp raw or retted,2008,2008,hg/ha,3750,E,Estimated value
QCL,Crops and livestock products,185,Russian Federation,5419,Yield,777,True hemp raw or retted,2009,2009,hg/ha,3750,E,Estimated value
QCL,Crops and livestock products,185,Russian Federation,5419,Yield,777,True hemp raw or retted,2010,2010,hg/ha,3982,E,Estimated value
QCL,Crops and livestock products,185,Russian Federation,5419,Yield,777,True hemp raw or retted,2011,2011,hg/ha,4027,E,Estimated value
QCL,Crops and livestock products,185,Russian Federation,5419,Yield,777,True hemp raw or retted,2012,2012,hg/ha,3621,E,Estimated value
QCL,Crops and livestock products,185,Russian Federation,5419,Yield,777,True hemp raw or retted,2013,2013,hg/ha,3630,E,Estimated value
QCL,Crops and livestock products,185,Russian Federation,5419,Yield,777,True hemp raw or retted,2014,2014,hg/ha,3813,E,Estimated value
QCL,Crops and livestock products,185,Russian Federation,5419,Yield,777,True hemp raw or retted,2015,2015,hg/ha,3882,E,Estimated value
QCL,Crops and livestock products,185,Russian Federation,5419,Yield,777,True hemp raw or retted,2016,2016,hg/ha,3764,E,Estimated value
QCL,Crops and livestock products,185,Russian Federation,5419,Yield,777,True hemp raw or retted,2017,2017,hg/ha,3818,E,Estimated value
QCL,Crops and livestock products,185,Russian Federation,5419,Yield,777,True hemp raw or retted,2018,2018,hg/ha,3819,E,Estimated value
QCL,Crops and livestock products,185,Russian Federation,5419,Yield,777,True hemp raw or retted,2019,2019,hg/ha,3800,E,Estimated value
QCL,Crops and livestock products,185,Russian Federation,5419,Yield,777,True hemp raw or retted,2020,2020,hg/ha,3812,E,Estimated value
QCL,Crops and livestock products,185,Russian Federation,5510,Production,777,True hemp raw or retted,1992,1992,tonnes,11600,A,Official figure
QCL,Crops and livestock products,185,Russian Federation,5510,Production,777,True hemp raw or retted,1993,1993,tonnes,7700,A,Official figure
QCL,Crops and livestock products,185,Russian Federation,5510,Production,777,True hemp raw or retted,1994,1994,tonnes,3400,A,Official figure
QCL,Crops and livestock products,185,Russian Federation,5510,Production,777,True hemp raw or retted,1995,1995,tonnes,4300,A,Official figure
QCL,Crops and livestock products,185,Russian Federation,5510,Production,777,True hemp raw or retted,1996,1996,tonnes,4000,A,Official figure
QCL,Crops and livestock products,185,Russian Federation,5510,Production,777,True hemp raw or retted,1997,1997,tonnes,3000,A,Official figure
QCL,Crops and livestock products,185,Russian Federation,5510,Production,777,True hemp raw or retted,1998,1998,tonnes,2200,A,Official figure
QCL,Crops and livestock products,185,Russian Federation,5510,Production,777,True hemp raw or retted,1999,1999,tonnes,4100,A,Official figure
QCL,Crops and livestock products,185,Russian Federation,5510,Production,777,True hemp raw or retted,2000,2000,tonnes,7100,A,Official figure
QCL,Crops and livestock products,185,Russian Federation,5510,Production,777,True hemp raw or retted,2001,2001,tonnes,5400,A,Official figure
QCL,Crops and livestock products,185,Russian Federation,5510,Production,777,True hemp raw or retted,2002,2002,tonnes,2900,A,Official figure
QCL,Crops and livestock products,185,Russian Federation,5510,Production,777,True hemp raw or retted,2003,2003,tonnes,1800,A,Official figure
QCL,Crops and livestock products,185,Russian Federation,5510,Production,777,True hemp raw or retted,2004,2004,tonnes,1500,E,Estimated value
QCL,Crops and livestock products,185,Russian Federation,5510,Production,777,True hemp raw or retted,2005,2005,tonnes,1500,E,Estimated value
QCL,Crops and livestock products,185,Russian Federation,5510,Production,777,True hemp raw or retted,2006,2006,tonnes,1500,E,Estimated value
QCL,Crops and livestock products,185,Russian Federation,5510,Production,777,True hemp raw or retted,2007,2007,tonnes,1500,E,Estimated value
QCL,Crops and livestock products,185,Russian Federation,5510,Production,777,True hemp raw or retted,2008,2008,tonnes,1500,E,Estimated value
QCL,Crops and livestock products,185,Russian Federation,5510,Production,777,True hemp raw or retted,2009,2009,tonnes,1500,E,Estimated value
QCL,Crops and livestock products,185,Russian Federation,5510,Production,777,True hemp raw or retted,2010,2010,tonnes,1500,E,Estimated value
QCL,Crops and livestock products,185,Russian Federation,5510,Production,777,True hemp raw or retted,2011,2011,tonnes,1500,E,Estimated value
QCL,Crops and livestock products,185,Russian Federation,5510,Production,777,True hemp raw or retted,2012,2012,tonnes,1500,E,Estimated value
QCL,Crops and livestock products,185,Russian Federation,5510,Production,777,True hemp raw or retted,2013,2013,tonnes,1500,E,Estimated value
QCL,Crops and livestock products,185,Russian Federation,5510,Production,777,True hemp raw or retted,2014,2014,tonnes,1420,I,Imputed value
QCL,Crops and livestock products,185,Russian Federation,5510,Production,777,True hemp raw or retted,2015,2015,tonnes,1214,I,Imputed value
QCL,Crops and livestock products,185,Russian Federation,5510,Production,777,True hemp raw or retted,2016,2016,tonnes,1378,E,Estimated value
QCL,Crops and livestock products,185,Russian Federation,5510,Production,777,True hemp raw or retted,2017,2017,tonnes,1338,E,Estimated value
QCL,Crops and livestock products,185,Russian Federation,5510,Production,777,True hemp raw or retted,2018,2018,tonnes,1310,E,Estimated value
QCL,Crops and livestock products,185,Russian Federation,5510,Production,777,True hemp raw or retted,2019,2019,tonnes,1342,E,Estimated value
QCL,Crops and livestock products,185,Russian Federation,5510,Production,777,True hemp raw or retted,2020,2020,tonnes,1330,E,Estimated value
QCL,Crops and livestock products,194,Saudi Arabia,5312,Area harvested,777,True hemp raw or retted,1995,1995,ha,,M,Missing value (data cannot exist not applicable)
QCL,Crops and livestock products,194,Saudi Arabia,5312,Area harvested,777,True hemp raw or retted,1996,1996,ha,,M,Missing value (data cannot exist not applicable)
QCL,Crops and livestock products,194,Saudi Arabia,5312,Area harvested,777,True hemp raw or retted,1997,1997,ha,,M,Missing value (data cannot exist not applicable)
QCL,Crops and livestock products,194,Saudi Arabia,5312,Area harvested,777,True hemp raw or retted,1998,1998,ha,,M,Missing value (data cannot exist not applicable)
QCL,Crops and livestock products,194,Saudi Arabia,5312,Area harvested,777,True hemp raw or retted,1999,1999,ha,,M,Missing value (data cannot exist not applicable)
QCL,Crops and livestock products,194,Saudi Arabia,5312,Area harvested,777,True hemp raw or retted,2000,2000,ha,,M,Missing value (data cannot exist not applicable)
QCL,Crops and livestock products,194,Saudi Arabia,5312,Area harvested,777,True hemp raw or retted,2001,2001,ha,,M,Missing value (data cannot exist not applicable)
QCL,Crops and livestock products,194,Saudi Arabia,5312,Area harvested,777,True hemp raw or retted,2002,2002,ha,,M,Missing value (data cannot exist not applicable)
QCL,Crops and livestock products,194,Saudi Arabia,5312,Area harvested,777,True hemp raw or retted,2003,2003,ha,,M,Missing value (data cannot exist not applicable)
QCL,Crops and livestock products,194,Saudi Arabia,5312,Area harvested,777,True hemp raw or retted,2004,2004,ha,,M,Missing value (data cannot exist not applicable)
QCL,Crops and livestock products,194,Saudi Arabia,5312,Area harvested,777,True hemp raw or retted,2005,2005,ha,,M,Missing value (data cannot exist not applicable)
QCL,Crops and livestock products,194,Saudi Arabia,5312,Area harvested,777,True hemp raw or retted,2006,2006,ha,,M,Missing value (data cannot exist not applicable)
QCL,Crops and livestock products,194,Saudi Arabia,5312,Area harvested,777,True hemp raw or retted,2007,2007,ha,,M,Missing value (data cannot exist not applicable)
QCL,Crops and livestock products,194,Saudi Arabia,5312,Area harvested,777,True hemp raw or retted,2008,2008,ha,,M,Missing value (data cannot exist not applicable)
QCL,Crops and livestock products,194,Saudi Arabia,5312,Area harvested,777,True hemp raw or retted,2009,2009,ha,,M,Missing value (data cannot exist not applicable)
QCL,Crops and livestock products,194,Saudi Arabia,5312,Area harvested,777,True hemp raw or retted,2010,2010,ha,,M,Missing value (data cannot exist not applicable)
QCL,Crops and livestock products,194,Saudi Arabia,5312,Area harvested,777,True hemp raw or retted,2011,2011,ha,,M,Missing value (data cannot exist not applicable)
QCL,Crops and livestock products,194,Saudi Arabia,5312,Area harvested,777,True hemp raw or retted,2012,2012,ha,,M,Missing value (data cannot exist not applicable)
QCL,Crops and livestock products,194,Saudi Arabia,5312,Area harvested,777,True hemp raw or retted,2013,2013,ha,,M,Missing value (data cannot exist not applicable)
QCL,Crops and livestock products,194,Saudi Arabia,5312,Area harvested,777,True hemp raw or retted,2014,2014,ha,,M,Missing value (data cannot exist not applicable)
QCL,Crops and livestock products,194,Saudi Arabia,5312,Area harvested,777,True hemp raw or retted,2015,2015,ha,,M,Missing value (data cannot exist not applicable)
QCL,Crops and livestock products,194,Saudi Arabia,5312,Area harvested,777,True hemp raw or retted,2016,2016,ha,,M,Missing value (data cannot exist not applicable)
QCL,Crops and livestock products,194,Saudi Arabia,5312,Area harvested,777,True hemp raw or retted,2017,2017,ha,,M,Missing value (data cannot exist not applicable)
QCL,Crops and livestock products,194,Saudi Arabia,5312,Area harvested,777,True hemp raw or retted,2018,2018,ha,,M,Missing value (data cannot exist not applicable)
QCL,Crops and livestock products,194,Saudi Arabia,5312,Area harvested,777,True hemp raw or retted,2019,2019,ha,,M,Missing value (data cannot exist not applicable)
QCL,Crops and livestock products,194,Saudi Arabia,5312,Area harvested,777,True hemp raw or retted,2020,2020,ha,,M,Missing value (data cannot exist not applicable)
QCL,Crops and livestock products,194,Saudi Arabia,5510,Production,777,True hemp raw or retted,1995,1995,tonnes,,M,Missing value (data cannot exist not applicable)
QCL,Crops and livestock products,194,Saudi Arabia,5510,Production,777,True hemp raw or retted,1996,1996,tonnes,,M,Missing value (data cannot exist not applicable)
QCL,Crops and livestock products,194,Saudi Arabia,5510,Production,777,True hemp raw or retted,1997,1997,tonnes,,M,Missing value (data cannot exist not applicable)
QCL,Crops and livestock products,194,Saudi Arabia,5510,Production,777,True hemp raw or retted,1998,1998,tonnes,,M,Missing value (data cannot exist not applicable)
QCL,Crops and livestock products,194,Saudi Arabia,5510,Production,777,True hemp raw or retted,1999,1999,tonnes,,M,Missing value (data cannot exist not applicable)
QCL,Crops and livestock products,194,Saudi Arabia,5510,Production,777,True hemp raw or retted,2000,2000,tonnes,,M,Missing value (data cannot exist not applicable)
QCL,Crops and livestock products,194,Saudi Arabia,5510,Production,777,True hemp raw or retted,2001,2001,tonnes,,M,Missing value (data cannot exist not applicable)
QCL,Crops and livestock products,194,Saudi Arabia,5510,Production,777,True hemp raw or retted,2002,2002,tonnes,,M,Missing value (data cannot exist not applicable)
QCL,Crops and livestock products,194,Saudi Arabia,5510,Production,777,True hemp raw or retted,2003,2003,tonnes,,M,Missing value (data cannot exist not applicable)
QCL,Crops and livestock products,194,Saudi Arabia,5510,Production,777,True hemp raw or retted,2004,2004,tonnes,,M,Missing value (data cannot exist not applicable)
QCL,Crops and livestock products,194,Saudi Arabia,5510,Production,777,True hemp raw or retted,2005,2005,tonnes,,M,Missing value (data cannot exist not applicable)
QCL,Crops and livestock products,194,Saudi Arabia,5510,Production,777,True hemp raw or retted,2006,2006,tonnes,,M,Missing value (data cannot exist not applicable)
QCL,Crops and livestock products,194,Saudi Arabia,5510,Production,777,True hemp raw or retted,2007,2007,tonnes,,M,Missing value (data cannot exist not applicable)
QCL,Crops and livestock products,194,Saudi Arabia,5510,Production,777,True hemp raw or retted,2008,2008,tonnes,,M,Missing value (data cannot exist not applicable)
QCL,Crops and livestock products,194,Saudi Arabia,5510,Production,777,True hemp raw or retted,2009,2009,tonnes,,M,Missing value (data cannot exist not applicable)
QCL,Crops and livestock products,194,Saudi Arabia,5510,Production,777,True hemp raw or retted,2010,2010,tonnes,,M,Missing value (data cannot exist not applicable)
QCL,Crops and livestock products,194,Saudi Arabia,5510,Production,777,True hemp raw or retted,2011,2011,tonnes,,M,Missing value (data cannot exist not applicable)
QCL,Crops and livestock products,194,Saudi Arabia,5510,Production,777,True hemp raw or retted,2012,2012,tonnes,,M,Missing value (data cannot exist not applicable)
QCL,Crops and livestock products,194,Saudi Arabia,5510,Production,777,True hemp raw or retted,2013,2013,tonnes,,M,Missing value (data cannot exist not applicable)
QCL,Crops and livestock products,194,Saudi Arabia,5510,Production,777,True hemp raw or retted,2014,2014,tonnes,,M,Missing value (data cannot exist not applicable)
QCL,Crops and livestock products,194,Saudi Arabia,5510,Production,777,True hemp raw or retted,2015,2015,tonnes,,M,Missing value (data cannot exist not applicable)
QCL,Crops and livestock products,194,Saudi Arabia,5510,Production,777,True hemp raw or retted,2016,2016,tonnes,,M,Missing value (data cannot exist not applicable)
QCL,Crops and livestock products,194,Saudi Arabia,5510,Production,777,True hemp raw or retted,2017,2017,tonnes,,M,Missing value (data cannot exist not applicable)
QCL,Crops and livestock products,194,Saudi Arabia,5510,Production,777,True hemp raw or retted,2018,2018,tonnes,,M,Missing value (data cannot exist not applicable)
QCL,Crops and livestock products,194,Saudi Arabia,5510,Production,777,True hemp raw or retted,2019,2019,tonnes,,M,Missing value (data cannot exist not applicable)
QCL,Crops and livestock products,194,Saudi Arabia,5510,Production,777,True hemp raw or retted,2020,2020,tonnes,,M,Missing value (data cannot exist not applicable)
QCL,Crops and livestock products,186,Serbia and Montenegro,5312,Area harvested,777,True hemp raw or retted,1992,1992,ha,800,T,Unofficial figure
QCL,Crops and livestock products,186,Serbia and Montenegro,5312,Area harvested,777,True hemp raw or retted,1993,1993,ha,204,A,Official figure
QCL,Crops and livestock products,186,Serbia and Montenegro,5312,Area harvested,777,True hemp raw or retted,1994,1994,ha,940,A,Official figure
QCL,Crops and livestock products,186,Serbia and Montenegro,5312,Area harvested,777,True hemp raw or retted,1995,1995,ha,847,A,Official figure
QCL,Crops and livestock products,186,Serbia and Montenegro,5312,Area harvested,777,True hemp raw or retted,1996,1996,ha,679,A,Official figure
QCL,Crops and livestock products,186,Serbia and Montenegro,5312,Area harvested,777,True hemp raw or retted,1997,1997,ha,502,A,Official figure
QCL,Crops and livestock products,186,Serbia and Montenegro,5312,Area harvested,777,True hemp raw or retted,1998,1998,ha,343,A,Official figure
QCL,Crops and livestock products,186,Serbia and Montenegro,5312,Area harvested,777,True hemp raw or retted,1999,1999,ha,253,A,Official figure
QCL,Crops and livestock products,186,Serbia and Montenegro,5312,Area harvested,777,True hemp raw or retted,2000,2000,ha,73,A,Official figure
QCL,Crops and livestock products,186,Serbia and Montenegro,5312,Area harvested,777,True hemp raw or retted,2001,2001,ha,50,E,Estimated value
QCL,Crops and livestock products,186,Serbia and Montenegro,5312,Area harvested,777,True hemp raw or retted,2002,2002,ha,50,E,Estimated value
QCL,Crops and livestock products,186,Serbia and Montenegro,5312,Area harvested,777,True hemp raw or retted,2003,2003,ha,50,E,Estimated value
QCL,Crops and livestock products,186,Serbia and Montenegro,5312,Area harvested,777,True hemp raw or retted,2004,2004,ha,50,E,Estimated value
QCL,Crops and livestock products,186,Serbia and Montenegro,5312,Area harvested,777,True hemp raw or retted,2005,2005,ha,99,I,Imputed value
QCL,Crops and livestock products,186,Serbia and Montenegro,5419,Yield,777,True hemp raw or retted,1992,1992,hg/ha,8213,E,Estimated value
QCL,Crops and livestock products,186,Serbia and Montenegro,5419,Yield,777,True hemp raw or retted,1993,1993,hg/ha,8824,E,Estimated value
QCL,Crops and livestock products,186,Serbia and Montenegro,5419,Yield,777,True hemp raw or retted,1994,1994,hg/ha,8181,E,Estimated value
QCL,Crops and livestock products,186,Serbia and Montenegro,5419,Yield,777,True hemp raw or retted,1995,1995,hg/ha,7261,E,Estimated value
QCL,Crops and livestock products,186,Serbia and Montenegro,5419,Yield,777,True hemp raw or retted,1996,1996,hg/ha,9264,E,Estimated value
QCL,Crops and livestock products,186,Serbia and Montenegro,5419,Yield,777,True hemp raw or retted,1997,1997,hg/ha,9104,E,Estimated value
QCL,Crops and livestock products,186,Serbia and Montenegro,5419,Yield,777,True hemp raw or retted,1998,1998,hg/ha,5831,E,Estimated value
QCL,Crops and livestock products,186,Serbia and Montenegro,5419,Yield,777,True hemp raw or retted,1999,1999,hg/ha,7905,E,Estimated value
QCL,Crops and livestock products,186,Serbia and Montenegro,5419,Yield,777,True hemp raw or retted,2000,2000,hg/ha,4110,E,Estimated value
QCL,Crops and livestock products,186,Serbia and Montenegro,5419,Yield,777,True hemp raw or retted,2001,2001,hg/ha,4000,E,Estimated value
QCL,Crops and livestock products,186,Serbia and Montenegro,5419,Yield,777,True hemp raw or retted,2002,2002,hg/ha,4200,E,Estimated value
QCL,Crops and livestock products,186,Serbia and Montenegro,5419,Yield,777,True hemp raw or retted,2003,2003,hg/ha,4400,E,Estimated value
QCL,Crops and livestock products,186,Serbia and Montenegro,5419,Yield,777,True hemp raw or retted,2004,2004,hg/ha,4600,E,Estimated value
QCL,Crops and livestock products,186,Serbia and Montenegro,5419,Yield,777,True hemp raw or retted,2005,2005,hg/ha,4444,E,Estimated value
QCL,Crops and livestock products,186,Serbia and Montenegro,5510,Production,777,True hemp raw or retted,1992,1992,tonnes,657,A,Official figure
QCL,Crops and livestock products,186,Serbia and Montenegro,5510,Production,777,True hemp raw or retted,1993,1993,tonnes,180,A,Official figure
QCL,Crops and livestock products,186,Serbia and Montenegro,5510,Production,777,True hemp raw or retted,1994,1994,tonnes,769,A,Official figure
QCL,Crops and livestock products,186,Serbia and Montenegro,5510,Production,777,True hemp raw or retted,1995,1995,tonnes,615,A,Official figure
QCL,Crops and livestock products,186,Serbia and Montenegro,5510,Production,777,True hemp raw or retted,1996,1996,tonnes,629,A,Official figure
QCL,Crops and livestock products,186,Serbia and Montenegro,5510,Production,777,True hemp raw or retted,1997,1997,tonnes,457,A,Official figure
QCL,Crops and livestock products,186,Serbia and Montenegro,5510,Production,777,True hemp raw or retted,1998,1998,tonnes,200,A,Official figure
QCL,Crops and livestock products,186,Serbia and Montenegro,5510,Production,777,True hemp raw or retted,1999,1999,tonnes,200,A,Official figure
QCL,Crops and livestock products,186,Serbia and Montenegro,5510,Production,777,True hemp raw or retted,2000,2000,tonnes,30,A,Official figure
QCL,Crops and livestock products,186,Serbia and Montenegro,5510,Production,777,True hemp raw or retted,2001,2001,tonnes,20,E,Estimated value
QCL,Crops and livestock products,186,Serbia and Montenegro,5510,Production,777,True hemp raw or retted,2002,2002,tonnes,21,I,Imputed value
QCL,Crops and livestock products,186,Serbia and Montenegro,5510,Production,777,True hemp raw or retted,2003,2003,tonnes,22,I,Imputed value
QCL,Crops and livestock products,186,Serbia and Montenegro,5510,Production,777,True hemp raw or retted,2004,2004,tonnes,23,I,Imputed value
QCL,Crops and livestock products,186,Serbia and Montenegro,5510,Production,777,True hemp raw or retted,2005,2005,tonnes,44,I,Imputed value
QCL,Crops and livestock products,199,Slovakia,5312,Area harvested,777,True hemp raw or retted,2019,2019,ha,100,A,Official figure
QCL,Crops and livestock products,199,Slovakia,5312,Area harvested,777,True hemp raw or retted,2020,2020,ha,70,A,Official figure
QCL,Crops and livestock products,199,Slovakia,5419,Yield,777,True hemp raw or retted,2019,2019,hg/ha,18000,E,Estimated value
QCL,Crops and livestock products,199,Slovakia,5419,Yield,777,True hemp raw or retted,2020,2020,hg/ha,11429,E,Estimated value
QCL,Crops and livestock products,199,Slovakia,5510,Production,777,True hemp raw or retted,2019,2019,tonnes,180,A,Official figure
QCL,Crops and livestock products,199,Slovakia,5510,Production,777,True hemp raw or retted,2020,2020,tonnes,80,A,Official figure
QCL,Crops and livestock products,198,Slovenia,5312,Area harvested,777,True hemp raw or retted,2018,2018,ha,0,A,Official figure
QCL,Crops and livestock products,198,Slovenia,5312,Area harvested,777,True hemp raw or retted,2019,2019,ha,0,A,Official figure
QCL,Crops and livestock products,198,Slovenia,5312,Area harvested,777,True hemp raw or retted,2020,2020,ha,0,A,Official figure
QCL,Crops and livestock products,198,Slovenia,5510,Production,777,True hemp raw or retted,2018,2018,tonnes,0,A,Official figure
QCL,Crops and livestock products,198,Slovenia,5510,Production,777,True hemp raw or retted,2019,2019,tonnes,0,A,Official figure
QCL,Crops and livestock products,198,Slovenia,5510,Production,777,True hemp raw or retted,2020,2020,tonnes,0,A,Official figure
QCL,Crops and livestock products,203,Spain,5312,Area harvested,777,True hemp raw or retted,1961,1961,ha,7065,A,Official figure
QCL,Crops and livestock products,203,Spain,5312,Area harvested,777,True hemp raw or retted,1962,1962,ha,8795,A,Official figure
QCL,Crops and livestock products,203,Spain,5312,Area harvested,777,True hemp raw or retted,1963,1963,ha,6625,A,Official figure
QCL,Crops and livestock products,203,Spain,5312,Area harvested,777,True hemp raw or retted,1964,1964,ha,3775,A,Official figure
QCL,Crops and livestock products,203,Spain,5312,Area harvested,777,True hemp raw or retted,1965,1965,ha,1648,A,Official figure
QCL,Crops and livestock products,203,Spain,5312,Area harvested,777,True hemp raw or retted,1966,1966,ha,1074,A,Official figure
QCL,Crops and livestock products,203,Spain,5312,Area harvested,777,True hemp raw or retted,1967,1967,ha,722,A,Official figure
QCL,Crops and livestock products,203,Spain,5312,Area harvested,777,True hemp raw or retted,1968,1968,ha,314,A,Official figure
QCL,Crops and livestock products,203,Spain,5312,Area harvested,777,True hemp raw or retted,1969,1969,ha,294,A,Official figure
